11:54:09.148	(0, -1)		(0, 4)		0		0		3
11:54:09.297	(0, -1)		(0, 3)		0		0		3
11:54:09.462	(0, -1)		(0, 2)		1		1		4
11:54:09.614	(0, -1)		(0, 1)		0		1		4
11:54:09.764	(1, 0)		(1, 1)		0		1		4
11:54:09.917	(1, 0)		(2, 1)		0		1		4
11:54:10.066	(1, 0)		(3, 1)		0		1		4
11:54:10.231	(1, 0)		(4, 1)		0		1		4
11:54:10.397	(1, 0)		(5, 1)		0		1		4
11:54:10.561	(1, 0)		(6, 1)		0		1		4
11:54:10.712	(1, 0)		(7, 1)		1		2		5
11:54:10.863	(1, 0)		(8, 1)		0		2		5
11:54:11.014	(0, 1)		(8, 2)		0		2		5
11:54:11.179	(0, 1)		(8, 3)		0		2		5
11:54:11.345	(0, 1)		(8, 4)		0		2		5
11:54:11.495	(0, 1)		(8, 5)		0		2		5
11:54:11.659	(0, 1)		(8, 6)		0		2		5
11:54:11.826	(-1, 0)		(7, 6)		0		2		5
11:54:11.993	(-1, 0)		(6, 6)		0		2		5
11:54:12.142	(-1, 0)		(5, 6)		0		2		5
11:54:12.294	(-1, 0)		(4, 6)		0		2		5
11:54:12.458	(-1, 0)		(3, 6)		0		2		5
11:54:12.608	(-1, 0)		(2, 6)		0		2		5
11:54:12.774	(0, 1)		(2, 7)		0		2		5
11:54:12.941	(0, 1)		(2, 8)		0		2		5
11:54:13.092	(0, 1)		(2, 9)		0		2		5
11:54:13.242	(0, 1)		(2, 10)		0		2		5
11:54:13.409	(0, 1)		(2, 11)		0		2		5
11:54:13.572	(0, 1)		(2, 12)		0		2		5
11:54:13.723	(0, 1)		(2, 13)		0		2		5
11:54:13.876	(0, 1)		(2, 14)		0		2		5
11:54:14.027	(0, 1)		(2, 15)		0		2		5
11:54:14.192	(0, 1)		(2, 16)		0		2		5
11:54:14.358	(0, 1)		(2, 17)		0		2		5
11:54:14.522	(0, 1)		(2, 18)		1		3		6
11:54:14.687	(1, 0)		(3, 18)		0		3		6
11:54:14.837	(1, 0)		(4, 18)		0		3		6
11:54:14.987	(1, 0)		(5, 18)		0		3		6
11:54:15.152	(1, 0)		(6, 18)		0		3		6
11:54:15.305	(1, 0)		(7, 18)		0		3		6
11:54:15.456	(1, 0)		(8, 18)		0		3		6
11:54:15.609	(1, 0)		(9, 18)		0		3		6
11:54:15.760	(1, 0)		(10, 18)		0		3		6
11:54:15.911	(1, 0)		(11, 18)		0		3		6
11:54:16.064	(1, 0)		(12, 18)		0		3		6
11:54:16.228	(1, 0)		(13, 18)		0		3		6
11:54:16.393	(0, -1)		(13, 17)		0		3		6
11:54:16.558	(0, -1)		(13, 16)		0		3		6
11:54:16.708	(0, -1)		(13, 15)		0		3		6
11:54:16.858	(0, -1)		(13, 14)		0		3		6
11:54:17.023	(0, -1)		(13, 13)		0		3		6
11:54:17.172	(0, -1)		(13, 12)		0		3		6
11:54:17.339	(0, -1)		(13, 11)		0		3		6
11:54:17.503	(0, -1)		(13, 10)		0		3		6
11:54:17.654	(0, -1)		(13, 9)		0		3		6
11:54:17.804	(0, -1)		(13, 8)		0		3		6
11:54:17.969	(0, -1)		(13, 7)		0		3		6
11:54:18.119	(0, -1)		(13, 6)		0		3		6
11:54:18.269	(0, -1)		(13, 5)		0		3		6
11:54:18.419	(0, -1)		(13, 4)		0		3		6
11:54:18.570	(0, -1)		(13, 3)		0		3		6
11:54:18.734	(0, -1)		(13, 2)		1		4		7
11:54:18.898	(-1, 0)		(12, 2)		0		4		7
11:54:19.064	(-1, 0)		(11, 2)		0		4		7
11:54:19.229	(-1, 0)		(10, 2)		0		4		7
11:54:19.393	(-1, 0)		(9, 2)		0		4		7
11:54:19.556	(-1, 0)		(8, 2)		0		4		7
11:54:19.722	(-1, 0)		(7, 2)		0		4		7
11:54:19.872	(-1, 0)		(6, 2)		0		4		7
11:54:20.037	(-1, 0)		(5, 2)		0		4		7
11:54:20.187	(-1, 0)		(4, 2)		0		4		7
11:54:20.340	(-1, 0)		(3, 2)		0		4		7
11:54:20.491	(-1, 0)		(2, 2)		0		4		7
11:54:20.656	(-1, 0)		(1, 2)		0		4		7
11:54:20.823	(0, 1)		(1, 3)		0		4		7
11:54:20.975	(0, 1)		(1, 4)		1		5		8
11:54:21.124	(0, 1)		(1, 5)		0		5		8
11:54:21.274	(0, 1)		(1, 6)		0		5		8
11:54:21.439	(0, 1)		(1, 7)		0		5		8
11:54:21.590	(0, 1)		(1, 8)		0		5		8
11:54:21.739	(0, 1)		(1, 9)		0		5		8
11:54:21.890	(0, 1)		(1, 10)		0		5		8
11:54:22.055	(1, 0)		(2, 10)		0		5		8
11:54:22.207	(1, 0)		(3, 10)		0		5		8
11:54:22.372	(1, 0)		(4, 10)		0		5		8
11:54:22.523	(1, 0)		(5, 10)		0		5		8
11:54:22.687	(1, 0)		(6, 10)		0		5		8
11:54:22.838	(1, 0)		(7, 10)		0		5		8
11:54:23.002	(1, 0)		(8, 10)		0		5		8
11:54:23.167	(1, 0)		(9, 10)		0		5		8
11:54:23.333	(1, 0)		(10, 10)		0		5		8
11:54:23.485	(1, 0)		(11, 10)		0		5		8
11:54:23.649	(0, 1)		(11, 11)		0		5		8
11:54:23.801	(0, 1)		(11, 12)		0		5		8
11:54:23.967	(0, 1)		(11, 13)		0		5		8
11:54:24.118	(0, 1)		(11, 14)		0		5		8
11:54:24.282	(0, 1)		(11, 15)		0		5		8
11:54:24.433	(0, 1)		(11, 16)		0		5		8
11:54:24.582	(0, 1)		(11, 17)		0		5		8
11:54:24.747	(0, 1)		(11, 18)		0		5		8
11:54:24.913	(0, 1)		(11, 19)		0		5		8
11:54:25.063	(0, 1)		(11, 20)		-1		5		8
11:54:27.223	(1, 0)		(8, 10)		0		0		3
11:54:27.372	(1, 0)		(9, 10)		0		0		3
11:54:27.537	(1, 0)		(10, 10)		0		0		3
11:54:27.702	(1, 0)		(11, 10)		0		0		3
11:54:27.866	(1, 0)		(12, 10)		0		0		3
11:54:28.032	(1, 0)		(13, 10)		0		0		3
11:54:28.182	(0, 1)		(13, 11)		0		0		3
11:54:28.348	(0, 1)		(13, 12)		0		0		3
11:54:28.498	(0, 1)		(13, 13)		0		0		3
11:54:28.663	(-1, 0)		(12, 13)		0		0		3
11:54:28.814	(-1, 0)		(11, 13)		0		0		3
11:54:28.977	(-1, 0)		(10, 13)		0		0		3
11:54:29.129	(-1, 0)		(9, 13)		0		0		3
11:54:29.278	(-1, 0)		(8, 13)		0		0		3
11:54:29.444	(-1, 0)		(7, 13)		0		0		3
11:54:29.610	(-1, 0)		(6, 13)		0		0		3
11:54:29.759	(-1, 0)		(5, 13)		0		0		3
11:54:29.910	(-1, 0)		(4, 13)		0		0		3
11:54:30.059	(-1, 0)		(3, 13)		0		0		3
11:54:30.211	(0, -1)		(3, 12)		0		0		3
11:54:30.374	(0, -1)		(3, 11)		0		0		3
11:54:30.538	(0, -1)		(3, 10)		0		0		3
11:54:30.702	(0, -1)		(3, 9)		0		0		3
11:54:30.866	(0, -1)		(3, 8)		0		0		3
11:54:31.019	(0, -1)		(3, 7)		0		0		3
11:54:31.184	(0, -1)		(3, 6)		0		0		3
11:54:31.335	(0, -1)		(3, 5)		0		0		3
11:54:31.500	(-1, 0)		(2, 5)		0		0		3
11:54:31.650	(-1, 0)		(1, 5)		0		0		3
11:54:31.816	(-1, 0)		(0, 5)		0		0		3
11:54:31.968	(-1, 0)		(-1, 5)		-1		0		3
11:54:33.461	(1, 0)		(8, 10)		0		0		3
11:54:33.625	(1, 0)		(9, 10)		0		0		3
11:54:33.776	(1, 0)		(10, 10)		0		0		3
11:54:33.926	(1, 0)		(11, 10)		0		0		3
11:54:34.077	(1, 0)		(12, 10)		0		0		3
11:54:34.241	(0, -1)		(12, 9)		0		0		3
11:54:34.406	(0, -1)		(12, 8)		0		0		3
11:54:34.569	(0, -1)		(12, 7)		0		0		3
11:54:34.720	(0, -1)		(12, 6)		0		0		3
11:54:34.883	(0, -1)		(12, 5)		0		0		3
11:54:35.048	(0, -1)		(12, 4)		0		0		3
11:54:35.213	(0, -1)		(12, 3)		0		0		3
11:54:35.364	(0, -1)		(12, 2)		0		0		3
11:54:35.513	(0, -1)		(12, 1)		0		0		3
11:54:35.664	(-1, 0)		(11, 1)		0		0		3
11:54:35.829	(-1, 0)		(10, 1)		0		0		3
11:54:35.979	(-1, 0)		(9, 1)		0		0		3
11:54:36.129	(-1, 0)		(8, 1)		0		0		3
11:54:36.280	(-1, 0)		(7, 1)		0		0		3
11:54:36.445	(-1, 0)		(6, 1)		0		0		3
11:54:36.595	(-1, 0)		(5, 1)		1		1		4
11:54:36.760	(-1, 0)		(4, 1)		0		1		4
11:54:36.925	(-1, 0)		(3, 1)		0		1		4
11:54:37.088	(-1, 0)		(2, 1)		0		1		4
11:54:37.252	(-1, 0)		(1, 1)		0		1		4
11:54:37.404	(0, 1)		(1, 2)		0		1		4
11:54:37.553	(0, 1)		(1, 3)		0		1		4
11:54:37.719	(0, 1)		(1, 4)		0		1		4
11:54:37.870	(0, 1)		(1, 5)		0		1		4
11:54:38.036	(0, 1)		(1, 6)		0		1		4
11:54:38.187	(0, 1)		(1, 7)		0		1		4
11:54:38.339	(0, 1)		(1, 8)		0		1		4
11:54:38.503	(0, 1)		(1, 9)		1		2		5
11:54:38.669	(0, 1)		(1, 10)		0		2		5
11:54:38.833	(0, 1)		(1, 11)		0		2		5
11:54:38.998	(0, 1)		(1, 12)		0		2		5
11:54:39.162	(1, 0)		(2, 12)		0		2		5
11:54:39.326	(1, 0)		(3, 12)		0		2		5
11:54:39.476	(1, 0)		(4, 12)		0		2		5
11:54:39.627	(1, 0)		(5, 12)		0		2		5
11:54:39.792	(1, 0)		(6, 12)		0		2		5
11:54:39.956	(1, 0)		(7, 12)		0		2		5
11:54:40.120	(1, 0)		(8, 12)		0		2		5
11:54:40.284	(1, 0)		(9, 12)		0		2		5
11:54:40.434	(1, 0)		(10, 12)		0		2		5
11:54:40.600	(1, 0)		(11, 12)		0		2		5
11:54:40.749	(1, 0)		(12, 12)		0		2		5
11:54:40.913	(0, -1)		(12, 11)		0		2		5
11:54:41.063	(0, -1)		(12, 10)		0		2		5
11:54:41.228	(0, -1)		(12, 9)		0		2		5
11:54:41.393	(0, -1)		(12, 8)		0		2		5
11:54:41.559	(0, -1)		(12, 7)		0		2		5
11:54:41.723	(0, -1)		(12, 6)		0		2		5
11:54:41.887	(0, -1)		(12, 5)		0		2		5
11:54:42.051	(0, -1)		(12, 4)		0		2		5
11:54:42.214	(0, -1)		(12, 3)		0		2		5
11:54:42.363	(1, 0)		(13, 3)		0		2		5
11:54:42.515	(1, 0)		(14, 3)		0		2		5
11:54:42.679	(0, 1)		(14, 4)		0		2		5
11:54:42.843	(0, 1)		(14, 5)		0		2		5
11:54:42.994	(0, 1)		(14, 6)		0		2		5
11:54:43.144	(0, 1)		(14, 7)		0		2		5
11:54:43.310	(0, 1)		(14, 8)		0		2		5
11:54:43.475	(0, 1)		(14, 9)		0		2		5
11:54:43.639	(0, 1)		(14, 10)		0		2		5
11:54:43.790	(0, 1)		(14, 11)		0		2		5
11:54:43.940	(-1, 0)		(13, 11)		0		2		5
11:54:44.090	(0, -1)		(13, 10)		0		2		5
11:54:44.241	(0, -1)		(13, 9)		0		2		5
11:54:44.407	(0, -1)		(13, 8)		0		2		5
11:54:44.572	(0, -1)		(13, 7)		0		2		5
11:54:44.736	(0, -1)		(13, 6)		0		2		5
11:54:44.902	(0, -1)		(13, 5)		1		3		6
11:54:45.052	(0, -1)		(13, 4)		0		3		6
11:54:45.216	(0, -1)		(13, 3)		0		3		6
11:54:45.381	(-1, 0)		(12, 3)		0		3		6
11:54:45.533	(-1, 0)		(11, 3)		0		3		6
11:54:45.683	(-1, 0)		(10, 3)		0		3		6
11:54:45.848	(-1, 0)		(9, 3)		0		3		6
11:54:46.014	(-1, 0)		(8, 3)		0		3		6
11:54:46.177	(-1, 0)		(7, 3)		0		3		6
11:54:46.341	(-1, 0)		(6, 3)		0		3		6
11:54:46.506	(-1, 0)		(5, 3)		0		3		6
11:54:46.656	(-1, 0)		(4, 3)		0		3		6
11:54:46.807	(-1, 0)		(3, 3)		0		3		6
11:54:46.957	(-1, 0)		(2, 3)		0		3		6
11:54:47.108	(0, 1)		(2, 4)		0		3		6
11:54:47.258	(0, 1)		(2, 5)		0		3		6
11:54:47.423	(0, 1)		(2, 6)		0		3		6
11:54:47.589	(0, 1)		(2, 7)		0		3		6
11:54:47.739	(0, 1)		(2, 8)		0		3		6
11:54:47.890	(0, 1)		(2, 9)		0		3		6
11:54:48.055	(0, 1)		(2, 10)		0		3		6
11:54:48.206	(0, 1)		(2, 11)		0		3		6
11:54:48.355	(0, 1)		(2, 12)		0		3		6
11:54:48.506	(0, 1)		(2, 13)		0		3		6
11:54:48.671	(0, 1)		(2, 14)		0		3		6
11:54:48.836	(0, 1)		(2, 15)		0		3		6
11:54:48.987	(0, 1)		(2, 16)		0		3		6
11:54:49.153	(0, 1)		(2, 17)		1		4		7
11:54:49.303	(1, 0)		(3, 17)		0		4		7
11:54:49.467	(1, 0)		(4, 17)		0		4		7
11:54:49.617	(1, 0)		(5, 17)		0		4		7
11:54:49.768	(1, 0)		(6, 17)		0		4		7
11:54:49.918	(1, 0)		(7, 17)		0		4		7
11:54:50.084	(1, 0)		(8, 17)		0		4		7
11:54:50.251	(1, 0)		(9, 17)		0		4		7
11:54:50.400	(0, -1)		(9, 16)		0		4		7
11:54:50.551	(0, -1)		(9, 15)		0		4		7
11:54:50.701	(0, -1)		(9, 14)		0		4		7
11:54:50.867	(0, -1)		(9, 13)		0		4		7
11:54:51.031	(0, -1)		(9, 12)		0		4		7
11:54:51.197	(0, -1)		(9, 11)		0		4		7
11:54:51.346	(0, -1)		(9, 10)		0		4		7
11:54:51.512	(0, -1)		(9, 9)		0		4		7
11:54:51.676	(0, -1)		(9, 8)		0		4		7
11:54:51.826	(0, -1)		(9, 7)		0		4		7
11:54:51.991	(0, -1)		(9, 6)		0		4		7
11:54:52.141	(0, -1)		(9, 5)		0		4		7
11:54:52.308	(0, -1)		(9, 4)		0		4		7
11:54:52.472	(0, -1)		(9, 3)		0		4		7
11:54:52.638	(-1, 0)		(8, 3)		0		4		7
11:54:52.802	(-1, 0)		(7, 3)		0		4		7
11:54:52.967	(-1, 0)		(6, 3)		0		4		7
11:54:53.131	(-1, 0)		(5, 3)		0		4		7
11:54:53.296	(-1, 0)		(4, 3)		0		4		7
11:54:53.461	(-1, 0)		(3, 3)		0		4		7
11:54:53.627	(-1, 0)		(2, 3)		0		4		7
11:54:53.792	(0, -1)		(2, 2)		0		4		7
11:54:53.957	(1, 0)		(3, 2)		0		4		7
11:54:54.121	(1, 0)		(4, 2)		0		4		7
11:54:54.285	(1, 0)		(5, 2)		1		5		8
11:54:54.451	(1, 0)		(6, 2)		0		5		8
11:54:54.602	(1, 0)		(7, 2)		0		5		8
11:54:54.769	(1, 0)		(8, 2)		0		5		8
11:54:54.935	(1, 0)		(9, 2)		0		5		8
11:54:55.087	(1, 0)		(10, 2)		0		5		8
11:54:55.253	(1, 0)		(11, 2)		0		5		8
11:54:55.417	(0, 1)		(11, 3)		0		5		8
11:54:55.582	(0, 1)		(11, 4)		0		5		8
11:54:55.748	(0, 1)		(11, 5)		0		5		8
11:54:55.909	(0, 1)		(11, 6)		0		5		8
11:54:56.075	(0, 1)		(11, 7)		0		5		8
11:54:56.227	(0, 1)		(11, 8)		0		5		8
11:54:56.392	(0, 1)		(11, 9)		0		5		8
11:54:56.542	(0, 1)		(11, 10)		0		5		8
11:54:56.709	(0, 1)		(11, 11)		0		5		8
11:54:56.873	(0, 1)		(11, 12)		0		5		8
11:54:57.024	(0, 1)		(11, 13)		0		5		8
11:54:57.188	(0, 1)		(11, 14)		0		5		8
11:54:57.340	(0, 1)		(11, 15)		0		5		8
11:54:57.504	(0, 1)		(11, 16)		0		5		8
11:54:57.670	(-1, 0)		(10, 16)		1		6		9
11:54:57.821	(-1, 0)		(9, 16)		0		6		9
11:54:57.972	(-1, 0)		(8, 16)		0		6		9
11:54:58.123	(-1, 0)		(7, 16)		0		6		9
11:54:58.274	(-1, 0)		(6, 16)		0		6		9
11:54:58.425	(-1, 0)		(5, 16)		0		6		9
11:54:58.589	(-1, 0)		(4, 16)		0		6		9
11:54:58.740	(-1, 0)		(3, 16)		0		6		9
11:54:58.904	(-1, 0)		(2, 16)		0		6		9
11:54:59.056	(0, -1)		(2, 15)		0		6		9
11:54:59.209	(0, -1)		(2, 14)		0		6		9
11:54:59.374	(0, -1)		(2, 13)		0		6		9
11:54:59.524	(0, -1)		(2, 12)		0		6		9
11:54:59.674	(0, -1)		(2, 11)		0		6		9
11:54:59.837	(0, -1)		(2, 10)		0		6		9
11:54:59.988	(0, -1)		(2, 9)		0		6		9
11:55:00.141	(0, -1)		(2, 8)		0		6		9
11:55:00.290	(0, -1)		(2, 7)		0		6		9
11:55:00.440	(0, -1)		(2, 6)		0		6		9
11:55:00.605	(-1, 0)		(1, 6)		0		6		9
11:55:00.771	(0, 1)		(1, 7)		0		6		9
11:55:00.935	(0, 1)		(1, 8)		0		6		9
11:55:01.086	(0, 1)		(1, 9)		0		6		9
11:55:01.236	(0, 1)		(1, 10)		0		6		9
11:55:01.399	(0, 1)		(1, 11)		1		7		10
11:55:01.563	(0, 1)		(1, 12)		0		7		10
11:55:01.712	(0, 1)		(1, 13)		0		7		10
11:55:01.863	(0, 1)		(1, 14)		0		7		10
11:55:02.015	(0, 1)		(1, 15)		0		7		10
11:55:02.165	(1, 0)		(2, 15)		0		7		10
11:55:02.331	(1, 0)		(3, 15)		0		7		10
11:55:02.481	(1, 0)		(4, 15)		0		7		10
11:55:02.634	(0, -1)		(4, 14)		0		7		10
11:55:02.785	(0, -1)		(4, 13)		0		7		10
11:55:02.949	(0, -1)		(4, 12)		0		7		10
11:55:03.099	(0, -1)		(4, 11)		0		7		10
11:55:03.264	(0, -1)		(4, 10)		0		7		10
11:55:03.429	(-1, 0)		(3, 10)		0		7		10
11:55:03.594	(0, -1)		(3, 9)		0		7		10
11:55:03.758	(0, -1)		(3, 8)		0		7		10
11:55:03.923	(0, -1)		(3, 7)		0		7		10
11:55:04.073	(0, -1)		(3, 6)		0		7		10
11:55:04.239	(0, -1)		(3, 5)		1		8		11
11:55:04.405	(0, -1)		(3, 4)		0		8		11
11:55:04.556	(1, 0)		(4, 4)		0		8		11
11:55:04.723	(1, 0)		(5, 4)		0		8		11
11:55:04.887	(1, 0)		(6, 4)		0		8		11
11:55:05.052	(1, 0)		(7, 4)		0		8		11
11:55:05.216	(1, 0)		(8, 4)		0		8		11
11:55:05.366	(0, 1)		(8, 5)		0		8		11
11:55:05.518	(0, 1)		(8, 6)		0		8		11
11:55:05.682	(0, 1)		(8, 7)		0		8		11
11:55:05.834	(0, 1)		(8, 8)		1		9		12
11:55:05.985	(0, 1)		(8, 9)		0		9		12
11:55:06.136	(0, 1)		(8, 10)		0		9		12
11:55:06.300	(0, 1)		(8, 11)		0		9		12
11:55:06.466	(0, 1)		(8, 12)		0		9		12
11:55:06.630	(0, 1)		(8, 13)		0		9		12
11:55:06.795	(0, 1)		(8, 14)		0		9		12
11:55:06.957	(0, 1)		(8, 15)		0		9		12
11:55:07.122	(-1, 0)		(7, 15)		0		9		12
11:55:07.273	(-1, 0)		(6, 15)		0		9		12
11:55:07.439	(-1, 0)		(5, 15)		0		9		12
11:55:07.588	(-1, 0)		(4, 15)		1		10		13
11:55:07.741	(-1, 0)		(3, 15)		0		10		13
11:55:07.907	(-1, 0)		(2, 15)		0		10		13
11:55:08.070	(0, -1)		(2, 14)		0		10		13
11:55:08.223	(0, -1)		(2, 13)		0		10		13
11:55:08.373	(0, -1)		(2, 12)		0		10		13
11:55:08.523	(0, -1)		(2, 11)		0		10		13
11:55:08.687	(0, -1)		(2, 10)		0		10		13
11:55:08.850	(0, -1)		(2, 9)		0		10		13
11:55:08.999	(0, -1)		(2, 8)		0		10		13
11:55:09.150	(0, -1)		(2, 7)		0		10		13
11:55:09.316	(0, -1)		(2, 6)		0		10		13
11:55:09.482	(0, -1)		(2, 5)		0		10		13
11:55:09.647	(1, 0)		(3, 5)		0		10		13
11:55:09.813	(1, 0)		(4, 5)		0		10		13
11:55:09.963	(1, 0)		(5, 5)		0		10		13
11:55:10.128	(1, 0)		(6, 5)		0		10		13
11:55:10.278	(1, 0)		(7, 5)		0		10		13
11:55:10.427	(1, 0)		(8, 5)		0		10		13
11:55:10.590	(1, 0)		(9, 5)		1		11		14
11:55:10.739	(1, 0)		(10, 5)		0		11		14
11:55:10.890	(1, 0)		(11, 5)		0		11		14
11:55:11.055	(1, 0)		(12, 5)		0		11		14
11:55:11.219	(0, 1)		(12, 6)		0		11		14
11:55:11.369	(0, 1)		(12, 7)		0		11		14
11:55:11.533	(0, 1)		(12, 8)		0		11		14
11:55:11.699	(0, 1)		(12, 9)		0		11		14
11:55:11.851	(0, 1)		(12, 10)		0		11		14
11:55:12.001	(0, 1)		(12, 11)		0		11		14
11:55:12.152	(0, 1)		(12, 12)		0		11		14
11:55:12.301	(0, 1)		(12, 13)		0		11		14
11:55:12.467	(0, 1)		(12, 14)		0		11		14
11:55:12.632	(0, 1)		(12, 15)		0		11		14
11:55:12.799	(-1, 0)		(11, 15)		1		12		15
11:55:12.950	(-1, 0)		(10, 15)		0		12		15
11:55:13.100	(-1, 0)		(9, 15)		0		12		15
11:55:13.266	(-1, 0)		(8, 15)		0		12		15
11:55:13.416	(-1, 0)		(7, 15)		0		12		15
11:55:13.581	(-1, 0)		(6, 15)		0		12		15
11:55:13.732	(-1, 0)		(5, 15)		0		12		15
11:55:13.898	(-1, 0)		(4, 15)		0		12		15
11:55:14.064	(-1, 0)		(3, 15)		0		12		15
11:55:14.214	(0, -1)		(3, 14)		0		12		15
11:55:14.364	(0, -1)		(3, 13)		0		12		15
11:55:14.516	(0, -1)		(3, 12)		0		12		15
11:55:14.666	(0, -1)		(3, 11)		1		13		16
11:55:14.831	(0, -1)		(3, 10)		0		13		16
11:55:14.983	(0, -1)		(3, 9)		0		13		16
11:55:15.148	(1, 0)		(4, 9)		0		13		16
11:55:15.313	(1, 0)		(5, 9)		0		13		16
11:55:15.463	(1, 0)		(6, 9)		0		13		16
11:55:15.626	(1, 0)		(7, 9)		0		13		16
11:55:15.790	(1, 0)		(8, 9)		0		13		16
11:55:15.955	(1, 0)		(9, 9)		0		13		16
11:55:16.120	(1, 0)		(10, 9)		0		13		16
11:55:16.271	(1, 0)		(11, 9)		0		13		16
11:55:16.421	(1, 0)		(12, 9)		0		13		16
11:55:16.585	(1, 0)		(13, 9)		0		13		16
11:55:16.735	(0, 1)		(13, 10)		0		13		16
11:55:16.885	(0, 1)		(13, 11)		0		13		16
11:55:17.050	(0, 1)		(13, 12)		0		13		16
11:55:17.216	(0, 1)		(13, 13)		0		13		16
11:55:17.367	(0, 1)		(13, 14)		0		13		16
11:55:17.531	(1, 0)		(14, 14)		0		13		16
11:55:17.681	(1, 0)		(15, 14)		-1		13		16
11:55:27.875	(1, 0)		(8, 10)		0		0		3
11:55:28.040	(1, 0)		(9, 10)		0		0		3
11:55:28.205	(1, 0)		(10, 10)		0		0		3
11:55:28.357	(1, 0)		(11, 10)		0		0		3
11:55:28.507	(1, 0)		(12, 10)		0		0		3
11:55:28.658	(1, 0)		(13, 10)		0		0		3
11:55:28.808	(0, -1)		(13, 9)		0		0		3
11:55:28.960	(0, -1)		(13, 8)		0		0		3
11:55:29.110	(0, -1)		(13, 7)		0		0		3
11:55:29.272	(0, -1)		(13, 6)		0		0		3
11:55:29.423	(0, -1)		(13, 5)		0		0		3
11:55:29.573	(0, -1)		(13, 4)		0		0		3
11:55:29.724	(0, -1)		(13, 3)		0		0		3
11:55:29.875	(0, -1)		(13, 2)		0		0		3
11:55:30.026	(0, -1)		(13, 1)		0		0		3
11:55:30.193	(-1, 0)		(12, 1)		0		0		3
11:55:30.343	(-1, 0)		(11, 1)		0		0		3
11:55:30.494	(-1, 0)		(10, 1)		0		0		3
11:55:30.659	(-1, 0)		(9, 1)		0		0		3
11:55:30.811	(-1, 0)		(8, 1)		0		0		3
11:55:30.961	(-1, 0)		(7, 1)		0		0		3
11:55:31.113	(0, -1)		(7, 0)		0		0		3
11:55:31.263	(1, 0)		(8, 0)		0		0		3
11:55:31.413	(1, 0)		(9, 0)		0		0		3
11:55:31.563	(1, 0)		(10, 0)		0		0		3
11:55:31.713	(1, 0)		(11, 0)		1		1		4
11:55:31.877	(1, 0)		(12, 0)		0		1		4
11:55:32.043	(0, 1)		(12, 1)		0		1		4
11:55:32.194	(0, 1)		(12, 2)		0		1		4
11:55:32.344	(0, 1)		(12, 3)		0		1		4
11:55:32.509	(0, 1)		(12, 4)		0		1		4
11:55:32.674	(0, 1)		(12, 5)		0		1		4
11:55:32.825	(0, 1)		(12, 6)		0		1		4
11:55:32.975	(0, 1)		(12, 7)		0		1		4
11:55:33.139	(-1, 0)		(11, 7)		0		1		4
