Snake DQN Training Log - 20251014_164541
==================================================
Grid Size: 15x20
Total Episodes: 2000
Final Average Score: 0.57
Best Score: 17
Final Epsilon: 0.0500

Episode Details:
Episode	Score	AvgScore	Epsilon	Reward
793	1	1.16	0.0500	1.64
794	0	1.15	0.0500	0.46
795	4	1.19	0.0500	8.04
796	0	1.17	0.0500	0.29
797	0	1.17	0.0500	-1.10
798	1	1.18	0.0500	0.12
799	1	1.18	0.0500	1.55
800	1	1.19	0.0500	0.12
801	1	1.18	0.0500	1.40
802	1	1.19	0.0500	2.81
803	0	1.19	0.0500	-2.04
804	4	1.22	0.0500	10.85
805	0	1.21	0.0500	3.89
806	0	1.21	0.0500	-1.67
807	1	1.17	0.0500	3.30
808	0	1.15	0.0500	-1.32
809	1	1.15	0.0500	0.42
810	1	1.16	0.0500	1.11
811	1	1.17	0.0500	0.04
812	0	1.14	0.0500	-0.93
813	3	1.17	0.0500	7.44
814	5	1.20	0.0500	12.32
815	0	1.17	0.0500	1.40
816	0	1.17	0.0500	-0.73
817	1	1.14	0.0500	1.90
818	0	1.12	0.0500	0.10
819	0	1.10	0.0500	-2.44
820	0	1.09	0.0500	-0.18
821	0	1.08	0.0500	-1.76
822	0	1.08	0.0500	-0.86
823	2	1.08	0.0500	1.32
824	0	1.08	0.0500	-0.92
825	2	1.07	0.0500	1.25
826	1	1.05	0.0500	2.23
827	0	1.00	0.0500	-2.24
828	0	0.99	0.0500	-2.44
829	0	0.99	0.0500	-2.00
830	2	0.97	0.0500	7.14
831	2	0.98	0.0500	1.84
832	2	1.00	0.0500	1.92
833	0	1.00	0.0500	0.20
834	1	1.00	0.0500	2.44
835	0	0.96	0.0500	0.93
836	0	0.95	0.0500	-0.68
837	0	0.94	0.0500	-0.28
838	1	0.95	0.0500	2.28
839	0	0.93	0.0500	-1.44
840	0	0.92	0.0500	-0.08
841	0	0.92	0.0500	-1.50
842	0	0.90	0.0500	-0.38
843	1	0.89	0.0500	0.21
844	0	0.89	0.0500	-0.90
845	0	0.89	0.0500	3.94
846	1	0.89	0.0500	4.58
847	0	0.89	0.0500	-1.94
848	1	0.89	0.0500	3.03
849	3	0.90	0.0500	4.81
850	0	0.89	0.0500	0.50
851	0	0.87	0.0500	-1.81
852	4	0.91	0.0500	11.22
853	1	0.91	0.0500	-0.01
854	0	0.91	0.0500	-0.91
855	1	0.92	0.0500	1.01
856	0	0.91	0.0500	-2.04
857	1	0.91	0.0500	-0.28
858	0	0.91	0.0500	-0.20
859	4	0.94	0.0500	8.23
860	0	0.90	0.0500	-1.21
861	0	0.90	0.0500	-0.71
862	3	0.93	0.0500	7.94
863	0	0.93	0.0500	-1.77
864	2	0.94	0.0500	5.23
865	0	0.94	0.0500	-0.55
866	1	0.94	0.0500	1.48
867	0	0.93	0.0500	-0.48
868	1	0.93	0.0500	1.88
869	0	0.91	0.0500	-1.88
870	2	0.93	0.0500	5.66
871	0	0.90	0.0500	-0.62
872	0	0.90	0.0500	-0.61
873	1	0.91	0.0500	2.00
874	0	0.91	0.0500	-0.66
875	0	0.89	0.0500	-1.30
876	1	0.89	0.0500	1.85
877	0	0.89	0.0500	0.02
878	0	0.88	0.0500	-1.62
879	1	0.88	0.0500	3.40
880	0	0.86	0.0500	-1.38
881	2	0.86	0.0500	5.22
882	1	0.87	0.0500	0.80
883	0	0.87	0.0500	-0.55
884	0	0.87	0.0500	-0.48
885	2	0.87	0.0500	6.24
886	0	0.86	0.0500	0.56
887	0	0.81	0.0500	-1.98
888	0	0.77	0.0500	-0.79
889	1	0.76	0.0500	0.90
890	0	0.75	0.0500	-0.05
891	0	0.75	0.0500	-1.24
892	0	0.75	0.0500	-0.64
893	0	0.74	0.0500	-0.54
894	0	0.74	0.0500	-1.02
895	1	0.71	0.0500	2.28
896	0	0.71	0.0500	-1.40
897	0	0.71	0.0500	-0.28
898	0	0.70	0.0500	-0.91
899	0	0.69	0.0500	-1.41
900	0	0.68	0.0500	0.16
901	0	0.67	0.0500	-1.66
902	0	0.66	0.0500	-1.34
903	0	0.66	0.0500	-1.84
904	0	0.62	0.0500	-1.48
905	1	0.63	0.0500	0.62
906	0	0.63	0.0500	-0.59
907	0	0.62	0.0500	-0.66
908	0	0.62	0.0500	-1.61
909	1	0.62	0.0500	1.56
910	0	0.61	0.0500	0.12
911	1	0.61	0.0500	3.25
912	0	0.61	0.0500	-1.00
913	1	0.59	0.0500	0.85
914	0	0.54	0.0500	0.68
915	0	0.54	0.0500	-2.04
916	0	0.54	0.0500	-1.17
917	0	0.53	0.0500	-0.99
918	0	0.53	0.0500	-0.48
919	0	0.53	0.0500	-0.59
920	0	0.53	0.0500	-0.88
921	0	0.53	0.0500	0.25
922	0	0.53	0.0500	0.04
923	0	0.51	0.0500	-0.51
924	1	0.52	0.0500	2.90
925	2	0.52	0.0500	3.82
926	0	0.51	0.0500	0.79
927	2	0.53	0.0500	4.65
928	0	0.53	0.0500	-1.72
929	0	0.53	0.0500	-0.53
930	0	0.51	0.0500	-1.02
931	1	0.50	0.0500	2.48
932	2	0.50	0.0500	0.99
933	0	0.50	0.0500	0.20
934	1	0.50	0.0500	1.92
935	0	0.50	0.0500	-0.51
936	0	0.50	0.0500	-1.24
937	0	0.50	0.0500	-1.74
938	1	0.50	0.0500	1.02
939	0	0.50	0.0500	-0.64
940	0	0.50	0.0500	-0.91
941	0	0.50	0.0500	-0.71
942	1	0.51	0.0500	1.51
943	5	0.55	0.0500	11.44
944	0	0.55	0.0500	-0.74
945	0	0.55	0.0500	-1.26
946	0	0.54	0.0500	-2.44
947	0	0.54	0.0500	-0.43
948	0	0.53	0.0500	-1.25
949	2	0.52	0.0500	3.77
950	0	0.52	0.0500	-0.62
951	0	0.52	0.0500	-1.56
952	2	0.50	0.0500	4.82
953	0	0.49	0.0500	-2.44
954	1	0.50	0.0500	0.94
955	0	0.49	0.0500	-1.76
956	0	0.49	0.0500	0.80
957	0	0.48	0.0500	-1.95
958	0	0.48	0.0500	-1.84
959	1	0.45	0.0500	3.79
960	0	0.45	0.0500	-0.34
961	0	0.45	0.0500	-1.11
962	1	0.43	0.0500	0.41
963	0	0.43	0.0500	-0.82
964	0	0.41	0.0500	-1.79
965	2	0.43	0.0500	6.58
966	1	0.43	0.0500	0.36
967	0	0.43	0.0500	-0.41
968	0	0.42	0.0500	-0.74
969	0	0.42	0.0500	0.92
970	4	0.44	0.0500	12.35
971	0	0.44	0.0500	-0.79
972	0	0.44	0.0500	0.47
973	0	0.43	0.0500	-1.33
974	0	0.43	0.0500	-0.97
975	0	0.43	0.0500	-1.70
976	0	0.42	0.0500	-1.64
977	0	0.42	0.0500	0.27
978	1	0.43	0.0500	1.64
979	0	0.42	0.0500	-1.71
980	1	0.43	0.0500	1.42
981	2	0.43	0.0500	2.34
982	0	0.42	0.0500	-2.17
983	0	0.42	0.0500	-1.44
984	0	0.42	0.0500	-1.84
985	0	0.40	0.0500	-0.95
986	0	0.40	0.0500	-2.04
987	1	0.41	0.0500	2.03
988	1	0.42	0.0500	0.74
989	1	0.42	0.0500	1.84
990	1	0.43	0.0500	1.63
991	0	0.43	0.0500	-1.01
992	0	0.43	0.0500	-0.88
993	0	0.43	0.0500	-0.48
994	1	0.44	0.0500	0.27
995	0	0.43	0.0500	-1.48
996	0	0.43	0.0500	-1.11
997	1	0.44	0.0500	1.66
998	0	0.44	0.0500	-1.15
999	0	0.44	0.0500	-0.01
1000	3	0.47	0.0500	6.98
1001	0	0.47	0.0500	-0.92
1002	2	0.49	0.0500	1.81
1003	0	0.49	0.0500	-1.13
1004	0	0.49	0.0500	-0.85
1005	1	0.49	0.0500	2.90
1006	0	0.49	0.0500	-0.34
1007	0	0.49	0.0500	-1.52
1008	0	0.49	0.0500	-0.71
1009	1	0.49	0.0500	2.76
1010	0	0.49	0.0500	-0.84
1011	4	0.52	0.0500	5.64
1012	1	0.53	0.0500	0.22
1013	0	0.52	0.0500	0.20
1014	0	0.52	0.0500	1.66
1015	0	0.52	0.0500	-0.01
1016	1	0.53	0.0500	1.57
1017	0	0.53	0.0500	-1.64
1018	0	0.53	0.0500	-1.63
1019	1	0.54	0.0500	2.21
1020	0	0.54	0.0500	-0.61
1021	0	0.54	0.0500	-1.37
1022	0	0.54	0.0500	-0.97
1023	2	0.56	0.0500	6.64
1024	0	0.55	0.0500	-1.40
1025	2	0.55	0.0500	3.87
1026	0	0.55	0.0500	-0.86
1027	0	0.53	0.0500	-1.48
1028	1	0.54	0.0500	3.02
1029	0	0.54	0.0500	-0.10
1030	0	0.54	0.0500	-1.00
1031	0	0.53	0.0500	-0.31
1032	1	0.52	0.0500	1.89
1033	0	0.52	0.0500	-0.42
1034	0	0.51	0.0500	-1.59
1035	1	0.52	0.0500	1.06
1036	1	0.53	0.0500	2.25
1037	0	0.53	0.0500	-1.37
1038	0	0.52	0.0500	-1.81
1039	1	0.53	0.0500	2.70
1040	1	0.54	0.0500	2.35
1041	1	0.55	0.0500	2.83
1042	0	0.54	0.0500	-2.35
1043	0	0.49	0.0500	-0.28
1044	0	0.49	0.0500	-2.17
1045	0	0.49	0.0500	-1.14
1046	0	0.49	0.0500	-1.64
1047	0	0.49	0.0500	-1.84
1048	1	0.50	0.0500	-1.02
1049	0	0.48	0.0500	-0.19
1050	0	0.48	0.0500	-1.02
1051	0	0.48	0.0500	-1.37
1052	0	0.46	0.0500	0.86
1053	0	0.46	0.0500	-1.04
1054	0	0.45	0.0500	-1.06
1055	1	0.46	0.0500	2.35
1056	2	0.48	0.0500	6.04
1057	1	0.49	0.0500	1.63
1058	1	0.50	0.0500	2.74
1059	0	0.49	0.0500	-1.95
1060	0	0.49	0.0500	-0.00
1061	0	0.49	0.0500	-1.54
1062	0	0.48	0.0500	-1.55
1063	0	0.48	0.0500	1.04
1064	0	0.48	0.0500	-1.97
1065	0	0.46	0.0500	-1.53
1066	0	0.45	0.0500	-0.50
1067	0	0.45	0.0500	-1.37
1068	0	0.45	0.0500	-0.97
1069	1	0.46	0.0500	1.79
1070	0	0.42	0.0500	-0.79
1071	0	0.42	0.0500	0.18
1072	0	0.42	0.0500	-1.13
1073	0	0.42	0.0500	-0.17
1074	1	0.43	0.0500	1.15
1075	0	0.43	0.0500	-1.15
1076	0	0.43	0.0500	1.56
1077	0	0.43	0.0500	-0.50
1078	1	0.43	0.0500	3.83
1079	0	0.43	0.0500	-1.97
1080	1	0.43	0.0500	3.60
1081	1	0.42	0.0500	3.91
1082	2	0.44	0.0500	2.80
1083	2	0.46	0.0500	2.73
1084	0	0.46	0.0500	-1.90
1085	0	0.46	0.0500	0.23
1086	0	0.46	0.0500	-1.03
1087	0	0.45	0.0500	-0.28
1088	3	0.47	0.0500	8.61
1089	2	0.48	0.0500	6.44
1090	1	0.48	0.0500	1.56
1091	0	0.48	0.0500	-0.70
1092	2	0.50	0.0500	3.73
1093	3	0.53	0.0500	6.21
1094	2	0.54	0.0500	4.15
1095	1	0.55	0.0500	3.84
1096	0	0.55	0.0500	-0.49
1097	0	0.54	0.0500	-0.66
1098	2	0.56	0.0500	1.54
1099	0	0.56	0.0500	-1.19
1100	2	0.55	0.0500	6.49
1101	1	0.56	0.0500	2.69
1102	2	0.56	0.0500	8.36
1103	1	0.57	0.0500	2.28
1104	2	0.59	0.0500	5.42
1105	1	0.59	0.0500	0.28
1106	0	0.59	0.0500	0.01
1107	0	0.59	0.0500	-1.04
1108	1	0.60	0.0500	1.76
1109	0	0.59	0.0500	-1.63
1110	0	0.59	0.0500	-1.48
1111	1	0.56	0.0500	4.37
1112	0	0.55	0.0500	-0.71
1113	1	0.56	0.0500	0.19
1114	0	0.56	0.0500	-1.08
1115	0	0.56	0.0500	-1.49
1116	0	0.55	0.0500	0.30
1117	1	0.56	0.0500	3.08
1118	1	0.57	0.0500	1.34
1119	0	0.56	0.0500	-1.86
1120	1	0.57	0.0500	1.25
1121	3	0.60	0.0500	5.94
1122	1	0.61	0.0500	1.36
1123	3	0.62	0.0500	7.21
1124	0	0.62	0.0500	0.25
1125	2	0.62	0.0500	2.77
1126	0	0.62	0.0500	1.28
1127	2	0.64	0.0500	7.85
1128	1	0.64	0.0500	0.83
1129	0	0.64	0.0500	1.08
1130	1	0.65	0.0500	3.96
1131	0	0.65	0.0500	1.97
1132	2	0.66	0.0500	8.55
1133	0	0.66	0.0500	-1.61
1134	0	0.66	0.0500	-0.22
1135	0	0.65	0.0500	-0.24
1136	0	0.64	0.0500	-1.61
1137	1	0.65	0.0500	2.17
1138	1	0.66	0.0500	1.16
1139	0	0.65	0.0500	-1.29
1140	0	0.64	0.0500	-1.29
1141	1	0.64	0.0500	6.26
1142	1	0.65	0.0500	4.31
1143	1	0.66	0.0500	1.66
1144	0	0.66	0.0500	-0.66
1145	0	0.66	0.0500	-2.06
1146	0	0.66	0.0500	0.07
1147	0	0.66	0.0500	0.81
1148	3	0.68	0.0500	7.22
1149	1	0.69	0.0500	2.14
1150	0	0.69	0.0500	-1.50
1151	0	0.69	0.0500	-1.15
1152	0	0.69	0.0500	-2.06
1153	0	0.69	0.0500	-1.26
1154	1	0.70	0.0500	1.65
1155	1	0.70	0.0500	0.14
1156	0	0.68	0.0500	0.89
1157	0	0.67	0.0500	-1.77
1158	3	0.69	0.0500	6.02
1159	0	0.69	0.0500	1.32
1160	0	0.69	0.0500	-0.86
1161	0	0.69	0.0500	-1.15
1162	1	0.70	0.0500	3.47
1163	0	0.70	0.0500	-1.55
1164	0	0.70	0.0500	-1.15
1165	1	0.71	0.0500	2.06
1166	0	0.71	0.0500	-0.09
1167	0	0.71	0.0500	-1.92
1168	3	0.74	0.0500	5.31
1169	1	0.74	0.0500	0.80
1170	0	0.74	0.0500	-0.20
1171	0	0.74	0.0500	0.14
1172	2	0.76	0.0500	4.40
1173	0	0.76	0.0500	-2.17
1174	0	0.75	0.0500	0.72
1175	0	0.75	0.0500	-2.06
1176	0	0.75	0.0500	-1.57
1177	1	0.76	0.0500	3.94
1178	3	0.78	0.0500	8.80
1179	0	0.78	0.0500	-1.88
1180	1	0.78	0.0500	2.27
1181	0	0.77	0.0500	-1.70
1182	1	0.76	0.0500	2.71
1183	0	0.74	0.0500	-1.10
1184	2	0.76	0.0500	5.75
1185	1	0.77	0.0500	1.90
1186	0	0.77	0.0500	-0.53
1187	1	0.78	0.0500	2.76
1188	0	0.75	0.0500	-1.92
1189	0	0.73	0.0500	-1.81
1190	0	0.72	0.0500	-0.59
1191	2	0.74	0.0500	4.53
1192	0	0.72	0.0500	-0.18
1193	0	0.69	0.0500	-1.55
1194	0	0.67	0.0500	-1.77
1195	0	0.66	0.0500	-0.38
1196	2	0.68	0.0500	7.92
1197	3	0.71	0.0500	9.19
1198	0	0.69	0.0500	-0.73
1199	0	0.69	0.0500	-0.92
1200	0	0.67	0.0500	0.64
1201	2	0.68	0.0500	5.40
1202	1	0.67	0.0500	1.17
1203	1	0.67	0.0500	1.21
1204	0	0.65	0.0500	1.16
1205	0	0.64	0.0500	1.25
1206	0	0.64	0.0500	-1.22
1207	0	0.64	0.0500	-1.70
1208	3	0.66	0.0500	8.59
1209	0	0.66	0.0500	-1.07
1210	0	0.66	0.0500	-0.49
1211	0	0.65	0.0500	-0.07
1212	0	0.65	0.0500	-1.27
1213	3	0.67	0.0500	8.72
1214	0	0.67	0.0500	-1.56
1215	2	0.69	0.0500	4.22
1216	0	0.69	0.0500	-1.77
1217	0	0.68	0.0500	-0.35
1218	0	0.67	0.0500	0.70
1219	2	0.69	0.0500	3.75
1220	0	0.68	0.0500	-0.61
1221	2	0.67	0.0500	6.00
1222	0	0.66	0.0500	-0.31
1223	1	0.64	0.0500	1.90
1224	0	0.64	0.0500	-0.35
1225	0	0.62	0.0500	-2.04
1226	0	0.62	0.0500	-0.79
1227	4	0.64	0.0500	8.80
1228	0	0.63	0.0500	2.02
1229	1	0.64	0.0500	3.73
1230	1	0.64	0.0500	1.38
1231	0	0.64	0.0500	-0.42
1232	1	0.63	0.0500	6.14
1233	0	0.63	0.0500	-0.71
1234	3	0.66	0.0500	6.35
1235	0	0.66	0.0500	1.18
1236	2	0.68	0.0500	6.57
1237	1	0.68	0.0500	1.84
1238	1	0.68	0.0500	3.43
1239	1	0.69	0.0500	0.66
1240	0	0.69	0.0500	-1.89
1241	0	0.68	0.0500	-1.95
1242	1	0.68	0.0500	1.30
1243	1	0.68	0.0500	0.71
1244	0	0.68	0.0500	-0.46
1245	1	0.69	0.0500	2.56
1246	3	0.72	0.0500	7.57
1247	0	0.72	0.0500	-0.41
1248	2	0.71	0.0500	5.91
1249	0	0.70	0.0500	-1.04
1250	0	0.70	0.0500	-0.53
1251	0	0.70	0.0500	-0.61
1252	0	0.70	0.0500	-1.26
1253	3	0.73	0.0500	9.62
1254	0	0.72	0.0500	-0.58
1255	2	0.73	0.0500	4.86
1256	0	0.73	0.0500	2.92
1257	1	0.74	0.0500	2.73
1258	0	0.71	0.0500	-0.26
1259	0	0.71	0.0500	-0.66
1260	0	0.71	0.0500	1.00
1261	0	0.71	0.0500	-0.87
1262	0	0.70	0.0500	1.75
1263	0	0.70	0.0500	-1.31
1264	1	0.71	0.0500	1.97
1265	2	0.72	0.0500	5.61
1266	3	0.75	0.0500	6.97
1267	1	0.76	0.0500	1.14
1268	1	0.74	0.0500	1.95
1269	0	0.73	0.0500	-1.99
1270	1	0.74	0.0500	4.93
1271	2	0.76	0.0500	5.53
1272	2	0.76	0.0500	5.29
1273	1	0.77	0.0500	2.80
1274	0	0.77	0.0500	-1.09
1275	1	0.78	0.0500	1.28
1276	0	0.78	0.0500	-0.95
1277	1	0.78	0.0500	4.53
1278	0	0.75	0.0500	-1.17
1279	0	0.75	0.0500	0.93
1280	0	0.74	0.0500	-0.59
1281	1	0.75	0.0500	1.07
1282	2	0.76	0.0500	5.10
1283	1	0.77	0.0500	2.50
1284	0	0.75	0.0500	-0.31
1285	0	0.74	0.0500	-0.85
1286	2	0.76	0.0500	9.80
1287	0	0.75	0.0500	0.32
1288	1	0.76	0.0500	0.59
1289	3	0.79	0.0500	8.79
1290	3	0.82	0.0500	5.59
1291	2	0.82	0.0500	6.09
1292	0	0.82	0.0500	3.52
1293	0	0.82	0.0500	1.33
1294	5	0.87	0.0500	10.67
1295	0	0.87	0.0500	1.65
1296	1	0.86	0.0500	1.96
1297	0	0.83	0.0500	-0.46
1298	0	0.83	0.0500	-0.60
1299	2	0.85	0.0500	8.76
1300	0	0.85	0.0500	-0.99
1301	1	0.84	0.0500	2.10
1302	2	0.85	0.0500	3.04
1303	0	0.84	0.0500	-0.84
1304	1	0.85	0.0500	2.69
1305	0	0.85	0.0500	-0.28
1306	0	0.85	0.0500	-1.77
1307	3	0.88	0.0500	6.94
1308	1	0.86	0.0500	2.57
1309	0	0.86	0.0500	-1.54
1310	0	0.86	0.0500	-0.70
1311	3	0.89	0.0500	3.81
1312	3	0.92	0.0500	7.41
1313	0	0.89	0.0500	-2.07
1314	2	0.91	0.0500	5.24
1315	0	0.89	0.0500	-1.02
1316	0	0.89	0.0500	0.13
1317	1	0.90	0.0500	3.95
1318	1	0.91	0.0500	1.93
1319	0	0.89	0.0500	2.99
1320	0	0.89	0.0500	-0.92
1321	0	0.87	0.0500	-0.00
1322	0	0.87	0.0500	-1.41
1323	2	0.88	0.0500	6.79
1324	2	0.90	0.0500	4.45
1325	0	0.90	0.0500	-0.35
1326	1	0.91	0.0500	0.86
1327	1	0.88	0.0500	6.93
1328	1	0.89	0.0500	3.23
1329	0	0.88	0.0500	0.69
1330	0	0.87	0.0500	-1.28
1331	1	0.88	0.0500	2.20
1332	2	0.89	0.0500	5.12
1333	2	0.91	0.0500	2.69
1334	2	0.90	0.0500	4.19
1335	1	0.91	0.0500	0.77
1336	1	0.90	0.0500	2.55
1337	0	0.89	0.0500	-0.50
1338	0	0.88	0.0500	-0.64
1339	1	0.88	0.0500	4.33
1340	1	0.89	0.0500	0.83
1341	0	0.89	0.0500	-1.41
1342	2	0.90	0.0500	3.16
1343	2	0.91	0.0500	1.36
1344	0	0.91	0.0500	-1.16
1345	0	0.90	0.0500	0.69
1346	0	0.87	0.0500	-1.81
1347	1	0.88	0.0500	5.92
1348	1	0.87	0.0500	2.98
1349	1	0.88	0.0500	3.53
1350	1	0.89	0.0500	4.05
1351	0	0.89	0.0500	2.73
1352	1	0.90	0.0500	3.55
1353	0	0.87	0.0500	-1.75
1354	0	0.87	0.0500	-0.50
1355	0	0.85	0.0500	-0.63
1356	0	0.85	0.0500	-1.62
1357	1	0.85	0.0500	1.88
1358	0	0.85	0.0500	0.65
1359	0	0.85	0.0500	-0.05
1360	1	0.86	0.0500	0.42
1361	0	0.86	0.0500	-0.99
1362	0	0.86	0.0500	-0.74
1363	0	0.86	0.0500	-1.39
1364	0	0.85	0.0500	-1.04
1365	1	0.84	0.0500	4.56
1366	0	0.81	0.0500	1.91
1367	1	0.81	0.0500	2.59
1368	0	0.80	0.0500	-1.62
1369	0	0.80	0.0500	0.21
1370	0	0.79	0.0500	0.64
1371	0	0.77	0.0500	0.48
1372	0	0.75	0.0500	-0.34
1373	2	0.76	0.0500	4.26
1374	0	0.76	0.0500	-1.61
1375	0	0.75	0.0500	-0.96
1376	0	0.75	0.0500	-1.94
1377	1	0.75	0.0500	4.37
1378	1	0.76	0.0500	2.49
1379	1	0.77	0.0500	0.25
1380	0	0.77	0.0500	-0.71
1381	0	0.76	0.0500	-1.32
1382	0	0.74	0.0500	-1.22
1383	1	0.74	0.0500	3.77
1384	0	0.74	0.0500	-1.01
1385	0	0.74	0.0500	-0.52
1386	1	0.73	0.0500	0.39
1387	0	0.73	0.0500	-2.35
1388	0	0.72	0.0500	-1.04
1389	1	0.70	0.0500	1.07
1390	0	0.67	0.0500	0.88
1391	0	0.65	0.0500	-2.04
1392	0	0.65	0.0500	-1.63
1393	0	0.65	0.0500	-0.93
1394	0	0.60	0.0500	-0.61
1395	0	0.60	0.0500	-0.80
1396	0	0.59	0.0500	1.05
1397	1	0.60	0.0500	1.08
1398	0	0.60	0.0500	-1.05
1399	0	0.58	0.0500	-1.71
1400	1	0.59	0.0500	1.74
1401	0	0.58	0.0500	-0.25
1402	3	0.59	0.0500	8.49
1403	0	0.59	0.0500	-1.63
1404	0	0.58	0.0500	0.25
1405	0	0.58	0.0500	-0.55
1406	0	0.58	0.0500	-1.40
1407	0	0.55	0.0500	-0.38
1408	1	0.55	0.0500	-0.06
1409	1	0.56	0.0500	2.70
1410	0	0.56	0.0500	-0.59
1411	0	0.53	0.0500	-1.32
1412	0	0.50	0.0500	-0.81
1413	0	0.50	0.0500	-1.02
1414	0	0.48	0.0500	-1.98
1415	1	0.49	0.0500	3.49
1416	1	0.50	0.0500	0.34
1417	0	0.49	0.0500	-0.81
1418	0	0.48	0.0500	0.21
1419	1	0.49	0.0500	2.29
1420	0	0.49	0.0500	-0.90
1421	0	0.49	0.0500	-1.34
1422	0	0.49	0.0500	0.02
1423	1	0.48	0.0500	2.04
1424	0	0.46	0.0500	-0.03
1425	1	0.47	0.0500	3.48
1426	0	0.46	0.0500	0.63
1427	2	0.47	0.0500	4.14
1428	2	0.48	0.0500	5.31
1429	2	0.50	0.0500	2.62
1430	0	0.50	0.0500	-0.87
1431	0	0.49	0.0500	-0.95
1432	0	0.47	0.0500	-1.51
1433	0	0.45	0.0500	-1.36
1434	0	0.43	0.0500	-0.61
1435	1	0.43	0.0500	-0.14
1436	1	0.43	0.0500	1.16
1437	2	0.45	0.0500	4.87
1438	0	0.45	0.0500	-2.11
1439	0	0.44	0.0500	-1.34
1440	0	0.43	0.0500	-0.86
1441	1	0.44	0.0500	3.04
1442	0	0.42	0.0500	-0.84
1443	0	0.40	0.0500	-1.55
1444	0	0.40	0.0500	-1.26
1445	0	0.40	0.0500	-1.24
1446	1	0.41	0.0500	2.02
1447	0	0.40	0.0500	-1.64
1448	0	0.39	0.0500	-1.04
1449	0	0.38	0.0500	-0.15
1450	0	0.37	0.0500	-1.48
1451	1	0.38	0.0500	1.96
1452	0	0.37	0.0500	-2.04
1453	0	0.37	0.0500	-0.56
1454	0	0.37	0.0500	0.27
1455	0	0.37	0.0500	-1.31
1456	0	0.37	0.0500	-1.84
1457	0	0.36	0.0500	-1.48
1458	0	0.36	0.0500	-1.48
1459	0	0.36	0.0500	-1.78
1460	1	0.36	0.0500	3.50
1461	0	0.36	0.0500	-0.62
1462	0	0.36	0.0500	-0.85
1463	0	0.36	0.0500	-2.22
1464	0	0.36	0.0500	0.08
1465	0	0.35	0.0500	-1.42
1466	0	0.35	0.0500	-1.15
1467	2	0.36	0.0500	6.37
1468	0	0.36	0.0500	-0.30
1469	0	0.36	0.0500	0.01
1470	2	0.38	0.0500	3.31
1471	0	0.38	0.0500	-1.15
1472	0	0.38	0.0500	-0.49
1473	0	0.36	0.0500	-1.90
1474	0	0.36	0.0500	2.17
1475	1	0.37	0.0500	0.86
1476	0	0.37	0.0500	-2.44
1477	0	0.36	0.0500	-1.23
1478	2	0.37	0.0500	4.79
1479	0	0.36	0.0500	-1.41
1480	0	0.36	0.0500	0.20
1481	0	0.36	0.0500	-1.56
1482	1	0.37	0.0500	2.71
1483	0	0.36	0.0500	-2.17
1484	0	0.36	0.0500	-0.21
1485	0	0.36	0.0500	-1.06
1486	0	0.35	0.0500	2.20
1487	0	0.35	0.0500	-0.35
1488	0	0.35	0.0500	-1.04
1489	0	0.34	0.0500	-1.46
1490	0	0.34	0.0500	-0.59
1491	0	0.34	0.0500	0.06
1492	0	0.34	0.0500	-2.20
1493	2	0.36	0.0500	7.54
1494	0	0.36	0.0500	-1.90
1495	1	0.37	0.0500	3.21
1496	1	0.38	0.0500	1.68
1497	0	0.37	0.0500	-0.52
1498	3	0.40	0.0500	6.44
1499	0	0.40	0.0500	-0.97
1500	2	0.41	0.0500	3.93
1501	1	0.42	0.0500	1.64
1502	0	0.39	0.0500	0.22
1503	1	0.40	0.0500	1.00
1504	1	0.41	0.0500	3.04
1505	1	0.42	0.0500	1.53
1506	0	0.42	0.0500	-1.73
1507	0	0.42	0.0500	-1.99
1508	1	0.42	0.0500	5.26
1509	1	0.42	0.0500	1.79
1510	0	0.42	0.0500	4.62
1511	0	0.42	0.0500	1.67
1512	1	0.43	0.0500	1.70
1513	0	0.43	0.0500	-1.73
1514	0	0.43	0.0500	-1.55
1515	0	0.42	0.0500	-1.41
1516	0	0.41	0.0500	0.03
1517	0	0.41	0.0500	-2.04
1518	1	0.42	0.0500	1.83
1519	0	0.41	0.0500	-1.27
1520	0	0.41	0.0500	-1.09
1521	1	0.42	0.0500	1.49
1522	2	0.44	0.0500	3.83
1523	0	0.43	0.0500	-0.82
1524	0	0.43	0.0500	-0.66
1525	0	0.42	0.0500	-0.24
1526	0	0.42	0.0500	-1.25
1527	0	0.40	0.0500	-0.52
1528	0	0.38	0.0500	0.01
1529	0	0.36	0.0500	-0.26
1530	1	0.37	0.0500	2.59
1531	0	0.37	0.0500	1.49
1532	1	0.38	0.0500	1.04
1533	0	0.38	0.0500	0.14
1534	0	0.38	0.0500	-0.80
1535	1	0.38	0.0500	0.79
1536	1	0.38	0.0500	0.76
1537	0	0.36	0.0500	0.87
1538	0	0.36	0.0500	-1.29
1539	2	0.38	0.0500	7.14
1540	1	0.39	0.0500	0.20
1541	0	0.38	0.0500	-0.24
1542	2	0.40	0.0500	5.88
1543	0	0.40	0.0500	0.86
1544	0	0.40	0.0500	-1.72
1545	0	0.40	0.0500	-1.56
1546	0	0.39	0.0500	-2.11
1547	2	0.41	0.0500	4.91
1548	0	0.41	0.0500	-1.19
1549	0	0.41	0.0500	-0.64
1550	0	0.41	0.0500	-0.82
1551	0	0.40	0.0500	-1.15
1552	0	0.40	0.0500	-1.05
1553	3	0.43	0.0500	7.74
